"id","anger","awe","being_moved","boredom","confusion","enchantment","energy","fascination","feeling_of_beauty/liking","feeling_of_ugliness","humor","insight","intellectual_challenge","interest","joy","nostalgia","relaxation","sadness","surprise","uneasiness","vitality"
"2095",0,0.625,0.4285714285714285,0,0,0.5,0,0.625,0.75,0,0,0.2857142857142857,0,0.375,0.25,0.5714285714285714,0.75,0.625,0.125,0.14285714285714285,0
"2491",0,0.625,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.5,0,0.75,0.625,0,0,0.2857142857142857,0.125,0.75,0.125,0.7142857142857143,0.25,0.625,0,0.2857142857142857,0
"2492",0,0.375,0.5714285714285714,0,0.14285714285714285,0.125,0,0.25,0.375,0,0,0.14285714285714285,0,0.25,0,0.4285714285714285,0.25,0.625,0.125,0.2857142857142857,0
"2493",0,0.5,0.2857142857142857,0.33333333333333337,0.7142857142857143,0.375,0,0.625,0.5,0.25,0,0.5714285714285714,0.625,0.75,0,0.4285714285714285,0,0.375,0.375,0.4285714285714285,0
"2494",0,0.5,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.5,0.2857142857142857,0.625,0.375,0.125,0,0.5714285714285714,0.375,0.75,0,0.2857142857142857,0.375,0.25,0.375,0.2857142857142857,0.2857142857142857
"2889",0,0.75,0.7142857142857143,0,0.4285714285714285,0.625,0.2857142857142857,0.75,0.75,0,0,0.5714285714285714,0.25,0.625,0.375,0.7142857142857143,0.625,0.625,0.25,0.4285714285714285,0.2857142857142857
"2890",0,0.75,0.2857142857142857,0,0,0.5,0.14285714285714285,0.5,0.75,0,0,0.2857142857142857,0.125,0.5,0,0.2857142857142857,0.75,0.25,0.125,0.2857142857142857,0.14285714285714285
"2891",0,0.75,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.5,0,0.5,0.75,0,0,0.2857142857142857,0.125,0.375,0.25,0.5714285714285714,0.75,0.375,0,0.14285714285714285,0
"2892",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.75,0.75,0,0,0.4285714285714285,0.375,0.625,0.375,0.8571428571428571,0.75,0.625,0.125,0.2857142857142857,0.4285714285714285
"125",0,1,0.5714285714285714,0,0.4285714285714285,0.75,0.7142857142857143,1,1,0,0.375,0.5714285714285714,0.75,1,0.75,0.2857142857142857,0.25,0,0.5,0,0.8571428571428571
"126",0,0.625,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.75,0.5714285714285714,0.75,1,0,0.125,0.4285714285714285,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.25,0,0.5714285714285714
"127",0,0.75,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.75,0.5714285714285714,0.75,0.75,0,0.125,0.5714285714285714,0.625,0.75,0.625,0.14285714285714285,0.25,0,0.5,0,0.5714285714285714
"128",0,0.625,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.75,0.4285714285714285,0.625,0.75,0,0.125,0.2857142857142857,0.375,0.75,0.5,0.2857142857142857,0.25,0,0.375,0,0.4285714285714285
"519",0,0.75,0.4285714285714285,0,0.4285714285714285,0.75,0.5714285714285714,0.875,0.75,0,0.25,0.4285714285714285,0.875,1,0.75,0.14285714285714285,0,0,0.5,0,0.5714285714285714
"520",0,0.75,0.2857142857142857,0.33333333333333337,0.7142857142857143,0.875,0.5714285714285714,0.875,0.75,0,0.25,0.5714285714285714,0.625,0.875,0.75,0.2857142857142857,0.25,0,0.625,0,0.7142857142857143
"521",0,0.625,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0.4285714285714285,0.75,0.75,0,0.25,0.5714285714285714,0.625,0.75,0.5,0.2857142857142857,0.25,0,0.5,0,0.5714285714285714
"522",0,0.875,0.5714285714285714,0,0.2857142857142857,0.875,0.7142857142857143,1,1,0,0.125,0.7142857142857143,0.625,1,0.75,0.2857142857142857,0.25,0.125,0.375,0,0.8571428571428571
"919",0,0.75,0.4285714285714285,0,0.4285714285714285,0.75,0.7142857142857143,0.875,0.75,0,0.25,0.4285714285714285,0.75,1,0.625,0.14285714285714285,0.125,0,0.625,0,0.7142857142857143
"920",0,0.75,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.875,0.7142857142857143,1,0.75,0,0.375,0.7142857142857143,0.75,1,0.75,0.14285714285714285,0.25,0,0.5,0,0.8571428571428571
"921",0,0.75,0.2857142857142857,0.33333333333333337,0.7142857142857143,0.75,0.4285714285714285,1,0.75,0,0.125,0.2857142857142857,0.875,1,0.25,0.14285714285714285,0,0,0.5,0.2857142857142857,0.4285714285714285
"922",0,0.75,0.2857142857142857,0.6666666666666666,0.7142857142857143,0.75,0.5714285714285714,1,0.75,0,0.125,0.7142857142857143,0.875,1,0.5,0.2857142857142857,0,0,0.625,0,0.5714285714285714
"1318",0,1,0.7142857142857143,0,0.2857142857142857,1,0.7142857142857143,1,1,0,0.25,0.4285714285714285,0.5,0.875,1,0.4285714285714285,0.25,0,0.5,0,0.7142857142857143
"1319",0,1,0.7142857142857143,0.33333333333333337,0.4285714285714285,0.875,0.8571428571428571,1,1,0,0.375,0.4285714285714285,0.75,0.875,1,0.2857142857142857,0.25,0,0.5,0,0.8571428571428571
"1320",0,0.75,0.4285714285714285,0.6666666666666666,0.14285714285714285,0.75,0.7142857142857143,1,1,0,0.375,0.4285714285714285,0.625,0.875,0.75,0.2857142857142857,0.25,0,0.375,0,0.7142857142857143
"1321",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.875,0.7142857142857143,0.875,0.75,0,0.375,0.4285714285714285,0.625,1,0.75,0.2857142857142857,0.25,0,0.375,0,0.7142857142857143
"6359",0,0.75,0.4285714285714285,0,0.4285714285714285,0.875,0.4285714285714285,1,0.875,0,0.125,0.4285714285714285,0.625,1,0.75,0.14285714285714285,0.25,0,0.5,0,0.4285714285714285
"6360",0,0.875,0.4285714285714285,0,0.4285714285714285,0.875,0.7142857142857143,0.875,1,0,0.375,0.4285714285714285,0.625,1,0.75,0.14285714285714285,0.25,0,0.5,0,0.8571428571428571
"6361",0,0.875,0.7142857142857143,0,0.2857142857142857,1,0.7142857142857143,1,1,0,0.25,0.2857142857142857,0.25,0.75,1,0.4285714285714285,0.5,0,0.375,0,0.8571428571428571
"6362",0,0.875,0.7142857142857143,0,0.4285714285714285,1,0.8571428571428571,0.875,1,0,0.25,0.5714285714285714,0.625,0.75,0.875,0.4285714285714285,0.25,0.25,0.375,0,0.8571428571428571
"6758",0,1,0.4285714285714285,0.33333333333333337,0.4285714285714285,1,0.8571428571428571,0.875,1,0,0.125,0.4285714285714285,0.625,1,0.625,0.14285714285714285,0.25,0,0.625,0,0.8571428571428571
"6759",0,1,0.5714285714285714,0,0.2857142857142857,1,0.8571428571428571,1,0.875,0,0.125,0.4285714285714285,0.5,0.875,0.75,0.2857142857142857,0.25,0,0.375,0,0.8571428571428571
"6760",0,1,0.4285714285714285,0,0.14285714285714285,1,0.7142857142857143,1,1,0,0.25,0.14285714285714285,0.25,0.875,0.75,0.2857142857142857,0.25,0,0.375,0,0.8571428571428571
"7882",0,0.875,0.4285714285714285,0.6666666666666666,0.4285714285714285,0.875,0.5714285714285714,1,0.875,0,0.125,0.4285714285714285,0.5,1,0.75,0.14285714285714285,0.25,0,0.625,0,0.7142857142857143
"7155",0,1,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.875,0.7142857142857143,0.875,1,0,0.125,0.7142857142857143,0.625,1,0.875,0.2857142857142857,0.25,0,0.5,0,0.7142857142857143
"7156",0,0.75,0.4285714285714285,0,0.4285714285714285,0.875,0.5714285714285714,0.875,0.75,0,0.125,0.4285714285714285,0.75,1,0.625,0.14285714285714285,0.25,0,0.5,0,0.7142857142857143
"7157",0,1,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.875,0.5714285714285714,0.875,0.875,0,0.125,0.4285714285714285,0.625,0.875,0.625,0.14285714285714285,0.125,0,0.625,0,0.7142857142857143
"7158",0,1,0.5714285714285714,0,0.4285714285714285,0.875,0.7142857142857143,1,1,0,0.125,0.5714285714285714,0.5,1,0.75,0.14285714285714285,0.25,0,0.375,0,0.7142857142857143
"7553",0,1,0.5714285714285714,0,0.14285714285714285,1,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.25,0.75,0.875,0.2857142857142857,0.5,0,0.375,0,0.4285714285714285
"7554",0,1,0.5714285714285714,0,0.14285714285714285,1,0.7142857142857143,0.875,1,0,0.125,0.2857142857142857,0.25,0.75,1,0.4285714285714285,0.5,0,0.25,0,0.7142857142857143
"7555",0,1,0.7142857142857143,0,0.14285714285714285,1,0.7142857142857143,1,1,0,0.125,0.4285714285714285,0.25,0.75,1,0.4285714285714285,0.75,0,0.375,0,0.7142857142857143
"7556",0,1,0.8571428571428571,0,0.4285714285714285,1,0.4285714285714285,0.75,1,0,0.125,0.4285714285714285,0.375,0.75,0.875,0.4285714285714285,0.5,0.125,0.375,0,0.5714285714285714
"6363",0,0.75,0.4285714285714285,0.33333333333333337,0,0.75,0,0.625,1,0,0,0.14285714285714285,0,0.5,0.75,0.5714285714285714,0.875,0.375,0.125,0,0.14285714285714285
"6364",0,0.75,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.875,0,0.375,0.4285714285714285,0.25,0.75,0.75,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"6365",0,0.625,0.2857142857142857,0,0.4285714285714285,0.75,0.14285714285714285,0.75,0.75,0,0.625,0.4285714285714285,0.375,0.75,0.5,0.2857142857142857,0.5,0,0.5,0,0.14285714285714285
"6366",0,0.75,0.5714285714285714,0,0.5714285714285714,0.875,0.5714285714285714,0.875,0.75,0,0.5,0.7142857142857143,0.5,1,0.75,0.2857142857142857,0.5,0,0.625,0.14285714285714285,0.5714285714285714
"6761",0,0.75,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.875,0,0.25,0.4285714285714285,0.25,0.5,0.75,0.4285714285714285,0.75,0.125,0.25,0,0.2857142857142857
"6762",0,0.5,0.4285714285714285,0,0.14285714285714285,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.14285714285714285,0.25,0.5,0.5,0.4285714285714285,0.75,0.125,0.25,0,0.2857142857142857
"6763",0,0.75,0.7142857142857143,0.33333333333333337,0,0.75,0.2857142857142857,0.75,1,0,0,0.2857142857142857,0.25,0.625,0.75,0.4285714285714285,0.75,0.25,0.25,0,0.14285714285714285
"6764",0,0.625,0.7142857142857143,0.33333333333333337,0,0.75,0,0.625,1,0,0,0.14285714285714285,0.125,0.25,0.75,0.4285714285714285,1,0.125,0.125,0,0
"7159",0,0.25,0.8571428571428571,0.33333333333333337,0.14285714285714285,0.25,0,0.375,0.5,0,0,0.2857142857142857,0.125,0.25,0,0.7142857142857143,0.5,0.75,0,0.2857142857142857,0
"7160",0,0.625,0.8571428571428571,0,0.14285714285714285,0.375,0,0.5,0.625,0,0.125,0.4285714285714285,0.125,0.5,0.25,0.8571428571428571,0.625,0.75,0.125,0.14285714285714285,0
"7161",0,0.625,0.8571428571428571,0.33333333333333337,0.2857142857142857,0.625,0.2857142857142857,0.625,0.75,0,0.125,0.4285714285714285,0.375,0.5,0.25,0.5714285714285714,0.625,0.625,0.375,0.14285714285714285,0.2857142857142857
"7162",0,0.25,0.5714285714285714,0,0.14285714285714285,0.125,0.14285714285714285,0.25,0.25,0,0,0,0,0.25,0.125,0.4285714285714285,0.25,0.5,0.125,0.2857142857142857,0
"7557",0,0.75,0.7142857142857143,0,0.14285714285714285,0.75,0.14285714285714285,0.625,0.875,0,0.125,0.4285714285714285,0.125,0.5,0.75,0.2857142857142857,1,0.125,0.125,0,0.14285714285714285
"7558",0,1,0.8571428571428571,0,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.375,0.5,0.75,0.5714285714285714,1,0.25,0.125,0,0.2857142857142857
"7559",0,0.75,0.5714285714285714,0,0,0.75,0.14285714285714285,0.75,1,0,0,0.2857142857142857,0.25,0.375,0.5,0.2857142857142857,1,0,0,0,0.14285714285714285
"7560",0,0.875,0.5714285714285714,0,0,0.75,0,0.625,1,0,0,0.14285714285714285,0,0.25,0.625,0.5714285714285714,1,0.125,0.125,0,0
"4798",0,0.625,0.4285714285714285,0,0,0.75,0.5714285714285714,0.75,0.875,0,0.125,0.2857142857142857,0.375,0.75,0.75,0.2857142857142857,0.5,0,0.125,0,0.2857142857142857
"4799",0,0.625,0.2857142857142857,0.33333333333333337,0.4285714285714285,0.5,0.2857142857142857,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.375,0.14285714285714285,0.375,0,0.25,0,0.2857142857142857
"4800",0,0.375,0.14285714285714285,0.33333333333333337,0,0.375,0.14285714285714285,0.625,0.5,0,0.125,0.2857142857142857,0.25,0.625,0.25,0,0.25,0,0.25,0,0.14285714285714285
"4801",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.625,0.4285714285714285,0.75,0.875,0,0.125,0.14285714285714285,0.25,0.75,0.375,0.4285714285714285,0.375,0,0.125,0,0.4285714285714285
"5186",0,0.5,0.2857142857142857,0.6666666666666666,0.4285714285714285,0.5,0.2857142857142857,0.625,0.5,0.125,0.125,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0.25,0,0.375,0.14285714285714285,0.2857142857142857
"5187",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0.5714285714285714,0.875,0.75,0,0.125,0.5714285714285714,0.625,0.75,0.375,0.14285714285714285,0.25,0,0.375,0,0.4285714285714285
"5188",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0,0.875,0.75,0,0,0.2857142857142857,0.375,0.75,0.5,0.2857142857142857,0.25,0,0.5,0.14285714285714285,0.14285714285714285
"5189",0,0.75,0.14285714285714285,0.33333333333333337,0.4285714285714285,0.625,0.2857142857142857,0.625,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0.375,0,0.25,0,0.2857142857142857
"5573",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.625,0,0.75,0.75,0,0,0.2857142857142857,0.375,0.75,0.375,0.4285714285714285,0.5,0.375,0.125,0.14285714285714285,0.2857142857142857
"5574",0,0.625,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.375,0.14285714285714285,0.5,0,0.25,0,0.2857142857142857
"5575",0,0,0,0,0,0.125,0,0.25,0.25,0,0,0,0,0.375,0,0,0.25,0,0,0,0
"5576",0,0.625,0.2857142857142857,0,0.5714285714285714,0.5,0.14285714285714285,0.75,0.5,0,0.125,0.5714285714285714,0.375,0.75,0.25,0.14285714285714285,0.25,0,0.5,0,0.2857142857142857
"5960",0,0.75,0.4285714285714285,0,0,0.75,0.14285714285714285,0.5,0.75,0,0,0.14285714285714285,0.375,0.25,0.75,0.2857142857142857,0.75,0.125,0.125,0,0.14285714285714285
"5961",0,0.75,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.625,0.75,0,0.125,0.4285714285714285,0.375,0.5,0.625,0.4285714285714285,0.75,0.125,0.25,0,0.14285714285714285
"5962",0,0.75,0.4285714285714285,0.33333333333333337,0,0.75,0.14285714285714285,0.5,0.875,0,0,0.2857142857142857,0.25,0.5,0.5,0.2857142857142857,1,0,0.125,0,0.14285714285714285
"5963",0,0.5,0.4285714285714285,0,0,0.5,0.14285714285714285,0.5,0.75,0,0,0.14285714285714285,0.25,0.375,0.5,0.2857142857142857,0.75,0.125,0.125,0,0.14285714285714285
"129",0,0.25,0.2857142857142857,0.6666666666666666,0,0.375,0,0.5,0.75,0,0.25,0.14285714285714285,0,0.25,0.5,0.2857142857142857,0.75,0,0,0,0.14285714285714285
"130",0,0.125,0.14285714285714285,0.33333333333333337,0,0.25,0,0.25,0.25,0,0.125,0,0,0.375,0.25,0.14285714285714285,0.25,0,0,0.14285714285714285,0
"131",0,0.375,0.14285714285714285,0,0.14285714285714285,0.375,0.2857142857142857,0.5,0.5,0,0.125,0.2857142857142857,0.125,0.5,0.25,0.2857142857142857,0.25,0,0.125,0,0.2857142857142857
"132",0,0.375,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.625,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.14285714285714285,0.5,0.125,0.25,0.14285714285714285,0.2857142857142857
"523",0,0.75,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.625,0.14285714285714285,0.75,0.75,0,0.375,0.14285714285714285,0.25,0.75,0.5,0.14285714285714285,0.375,0,0.25,0,0.2857142857142857
"524",0,0.75,0.4285714285714285,0,0.2857142857142857,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.2857142857142857,0.625,0.75,0.5,0.14285714285714285,0.25,0,0.375,0.14285714285714285,0.2857142857142857
"525",0,0.5,0.2857142857142857,0.33333333333333337,0,0.5,0.2857142857142857,0.625,0.75,0,0.25,0.2857142857142857,0.375,0.75,0.5,0.2857142857142857,0.25,0,0.125,0,0.2857142857142857
"526",0,0.625,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.75,0.2857142857142857,0.125,0.5,0.75,0.4285714285714285,0.625,0,0.25,0,0.4285714285714285
"923",0,0.25,0.7142857142857143,0.33333333333333337,0.2857142857142857,0,0,0.25,0.5,0,0,0.2857142857142857,0.125,0.25,0.125,0.7142857142857143,0.5,0.75,0.125,0.2857142857142857,0
"924",0.20000000000000007,0.25,0.4285714285714285,0,0,0.5,0.14285714285714285,0.5,0.75,0,0.375,0,0.125,0.375,0.5,0.14285714285714285,0.25,0.125,0.125,0.14285714285714285,0.14285714285714285
"925",0,0.75,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.2857142857142857,0.5,0,0.375,0,0.2857142857142857
"926",0,0.375,0.4285714285714285,0.33333333333333337,0,0.375,0,0.25,0.5,0,0,0.14285714285714285,0.125,0.25,0.25,0.4285714285714285,0.625,0.25,0,0,0
"1322",0,0.5,0.4285714285714285,0.33333333333333337,0,0.75,0.2857142857142857,0.5,0.75,0,0,0.14285714285714285,0.25,0.5,0.5,0.5714285714285714,1,0.25,0.125,0,0.2857142857142857
"1323",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.625,0.875,0,0.125,0.14285714285714285,0.25,0.5,0.75,0.4285714285714285,1,0,0.125,0,0.2857142857142857
"1324",0,0.75,0.14285714285714285,0,0,0.625,0,0.5,0.75,0,0.125,0.14285714285714285,0.125,0.5,0.5,0.4285714285714285,0.75,0,0.125,0,0
"1325",0,1,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,0.875,0,0,0.14285714285714285,0.25,0.5,0.75,0.2857142857142857,1,0,0.125,0,0.2857142857142857
"1697",0,0.75,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.875,1,0,0,0.2857142857142857,0.375,0.75,0.625,0.2857142857142857,0.75,0.25,0.125,0.14285714285714285,0.2857142857142857
"1698",0,0.625,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.75,0.4285714285714285,0.75,1,0,0.125,0.5714285714285714,0.5,0.75,0.75,0.4285714285714285,0.625,0.125,0.375,0.14285714285714285,0.5714285714285714
"1699",0,0.625,0.2857142857142857,0,0.2857142857142857,0.625,0.2857142857142857,0.75,0.625,0,0.125,0.14285714285714285,0.125,0.625,0.25,0.2857142857142857,0.5,0.125,0.25,0.2857142857142857,0.2857142857142857
"1700",0,0.75,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.75,0.5714285714285714,0.875,0.75,0,0.125,0.5714285714285714,0.625,1,0.5,0.2857142857142857,0.375,0.25,0.5,0.4285714285714285,0.5714285714285714
"2096",0,0.875,0.7142857142857143,0,0,1,0.7142857142857143,1,1,0,0.125,0.2857142857142857,0.375,0.75,1,0.4285714285714285,0.5,0,0.25,0,0.8571428571428571
"2097",0,0.625,0.4285714285714285,0,0.14285714285714285,0.75,0.2857142857142857,0.75,1,0,0.125,0.14285714285714285,0.25,0.625,0.75,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"2098",0,0.625,0.2857142857142857,0,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.375,0.75,0.75,0,0.375,0,0.125,0,0.2857142857142857
"2099",0,0.75,0.4285714285714285,0,0.14285714285714285,1,0.2857142857142857,0.875,1,0,0.125,0.4285714285714285,0.375,0.75,0.75,0.2857142857142857,0.75,0,0.375,0,0.2857142857142857
"2495",0,0.625,0.7142857142857143,0,0,0.75,0.14285714285714285,0.75,0.875,0,0,0.2857142857142857,0.125,0.5,0.75,0.4285714285714285,0.75,0,0.125,0,0.14285714285714285
"2496",0.20000000000000007,0.5,0.2857142857142857,0,0.4285714285714285,0.5,0,0.625,0.5,0.125,0,0.2857142857142857,0.25,0.5,0,0.4285714285714285,0,0.25,0.25,0.4285714285714285,0
"2497",0,0.5,0.8571428571428571,0,0.14285714285714285,0.625,0,0.5,0.75,0,0.125,0.2857142857142857,0.125,0.375,0.25,0.7142857142857143,0.5,0.75,0,0.4285714285714285,0
"2498",0,0.25,0.8571428571428571,0,0.4285714285714285,0.125,0,0.375,0.25,0,0,0.2857142857142857,0.125,0.25,0,0.5714285714285714,0,0.875,0.125,0.4285714285714285,0
"2893",0,1,0.8571428571428571,0,0,0.75,0.4285714285714285,0.625,1,0,0.125,0.4285714285714285,0.125,0.375,0.75,0.7142857142857143,1,0.125,0.125,0,0.2857142857142857
"2894",0,1,0.7142857142857143,0,0,0.875,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.125,0.375,0.75,0.7142857142857143,1,0,0.125,0,0.2857142857142857
"2895",0,0.75,0.7142857142857143,0,0,0.75,0,0.625,1,0,0,0.14285714285714285,0,0.25,0.625,0.5714285714285714,1,0.25,0,0,0.14285714285714285
"2896",0,0.75,0.7142857142857143,0.33333333333333337,0,0.875,0,0.75,1,0,0,0.2857142857142857,0.125,0.5,0.75,0.5714285714285714,1,0,0,0,0.14285714285714285
"1701",0,0.375,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.5,0.14285714285714285,0.625,0.625,0,0.625,0.4285714285714285,0.375,0.75,0.5,0.2857142857142857,0.5,0,0.125,0.14285714285714285,0.14285714285714285
"1702",0,0.375,0.4285714285714285,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.625,0,0.125,0.14285714285714285,0.125,0.5,0.25,0.4285714285714285,0.5,0,0,0,0.14285714285714285
"1703",0,0.5,0.4285714285714285,0.6666666666666666,0.14285714285714285,0.375,0.14285714285714285,0.75,0.75,0,0.125,0.2857142857142857,0.375,0.75,0.5,0.2857142857142857,0.75,0.125,0,0,0.14285714285714285
"1704",0,0.25,0.14285714285714285,0.33333333333333337,0,0.375,0,0.5,0.5,0,0,0.14285714285714285,0.25,0.625,0.25,0.2857142857142857,0.5,0,0,0,0.14285714285714285
"2100",0,0.625,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.875,0.875,0,0.125,0.4285714285714285,0.375,0.75,0.75,0.4285714285714285,0.75,0.125,0.125,0,0.2857142857142857
"2101",0,0.5,0.4285714285714285,0.33333333333333337,0,0.75,0.14285714285714285,0.625,0.75,0,0.75,0.14285714285714285,0.125,0.5,0.75,0.14285714285714285,0.5,0,0.125,0,0.14285714285714285
"2102",0,0.5,0.4285714285714285,0.33333333333333337,0,0.625,0.2857142857142857,0.625,0.75,0,0.125,0.14285714285714285,0.25,0.5,0.375,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"2103",0,0.625,0.4285714285714285,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.2857142857142857,0.375,0.5,0.5,0.4285714285714285,0.75,0.125,0.125,0,0.2857142857142857
"2499",0,0.375,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.25,0.5714285714285714,0.5,0.25,0.25,0.125,0.14285714285714285,0.375,0.5,0,0.14285714285714285,0,0,0.625,0.4285714285714285,0.5714285714285714
"2500",0,0.25,0.5714285714285714,0,0.2857142857142857,0.25,0,0.5,0.375,0,0,0.14285714285714285,0.125,0.5,0,0.4285714285714285,0.25,0.625,0.125,0.2857142857142857,0
"2501",0,0.5,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.5,0.14285714285714285,0.75,0.75,0,0,0.2857142857142857,0.375,0.625,0.125,0.14285714285714285,0.25,0.25,0.5,0.2857142857142857,0.14285714285714285
